,Date,Platform Name,Campaign Name,Objective,Impressions,Clicks,Costs (USD),Purchase,Revenue (USD),Reach
14690,07/07/2020,Google Ads,Campaign 574,Conversions,21.85,0,0,0,0,6
14691,07/07/2020,Google Ads,Campaign 579,Conversions,277.15,16.1,1.012,0,0,80
14692,07/07/2020,Google Ads,Campaign 580,Reach,126.5,12.65,2.7715,0,0,36
14693,07/07/2020,Google Ads,Campaign 555,Conversions,2017.1,279.45,15.8815,1.15,16.86222628,584
14694,07/07/2020,Google Ads,Campaign 556,Conversions,312.8,33.35,3.013,1.3359228,11.10803988,90
14695,07/07/2020,Google Ads,Campaign 581,Video Views,500.25,51.75,3.3925,0.00932535,0.219569913,145
14696,07/07/2020,Google Ads,Campaign 582,Reach,125.35,10.35,2.208,0,0,36
14697,07/07/2020,Google Ads,Campaign 583,Reach,675.05,82.8,14.5015,4.53902815,189.2494889,195
14698,07/07/2020,Google Ads,Campaign 584,Engagements,198.95,29.9,4.6575,0.5029502,51.83313962,57
14699,07/07/2020,Google Ads,Campaign 585,Engagements,24.15,3.45,0.092,0,0,7
14700,07/07/2020,Google Ads,Campaign 586,Conversions,354.2,11.5,2.7485,0,0,102
14701,07/07/2020,Google Ads,Campaign 589,Conversions,8738.85,1302.95,271.791,11.2303687,539.1246678,2533
14702,07/07/2020,Google Ads,Campaign 590,Video Views,249.55,46,10.304,1.15,126.7039835,72
14703,07/07/2020,Google Ads,Campaign 593,Video Views,210.45,6.9,1.3455,0,0,61
14704,07/07/2020,Google Ads,Campaign 594,Engagements,19.55,4.6,0.7475,0,0,5
14705,07/07/2020,Google Ads,Campaign 595,Conversions,1370.8,100.05,6.5895,0,0,397
14706,07/07/2020,Google Ads,Campaign 596,Conversions,146.05,19.55,3.4845,0,0,42
14707,07/07/2020,Google Ads,Campaign 513,Conversions,18609.3,9687.6,179.5725,237.8959851,12194.95089,5394
14708,07/07/2020,Google Ads,Campaign 514,Video Views,2968.15,1358.15,28.1175,24.3923947,1401.849903,860
14709,07/07/2020,Google Ads,Campaign 519,Conversions,16196.6,2363.25,193.177,9.23701735,256.5307664,4694
14710,07/07/2020,Google Ads,Campaign 521,Conversions,8.05,3.45,0.322,0,0,2
14711,07/07/2020,Google Ads,Campaign 522,Conversions,293.25,27.6,4.324,1.15,27.31680658,85
14712,07/07/2020,Google Ads,Campaign 523,Conversions,119.6,14.95,14.1795,0,0,34
14713,07/07/2020,Google Ads,Campaign 525,Video Views,2638.1,279.45,98.992,5.39035015,154.886297,764
14714,07/07/2020,Google Ads,Campaign 526,Conversions,614.1,32.2,11.914,0,0,178
14715,07/07/2020,Google Ads,Campaign 529,Video Views,2480648.9,38474.4,1159.491512,149.3876588,6579.208365,719028
14716,07/07/2020,Google Ads,Campaign 530,Conversions,243763.2,2474.8,339.7136915,17.54609395,711.0268733,70656
14717,07/07/2020,Google Ads,Campaign 597,Conversions,1208.65,81.65,6.6585,0,0,350
14718,07/07/2020,Google Ads,Campaign 598,Conversions,88.55,3.45,0.276,0,0,25
14719,07/07/2020,Google Ads,Campaign 599,Conversions,19.55,1.15,0.0805,0,0,5
14720,07/07/2020,Google Ads,Campaign 600,Video Views,138,12.65,1.4375,0,0,40
14721,07/07/2020,Google Ads,Campaign 601,Conversions,27.6,0,0,0,0,8
14722,07/07/2020,Google Ads,Campaign 602,Conversions,213.9,9.2,1.886,0,0,62
14723,07/07/2020,Google Ads,Campaign 603,Reach,19.55,1.15,0.1495,0,0,5
14724,07/07/2020,Google Ads,Campaign 606,Video Views,94.3,3.45,0.506,0,0,27
14725,07/07/2020,Google Ads,Campaign 607,Reach,21.85,0,0,0,0,6
14726,07/07/2020,Google Ads,Campaign 604,Video Views,1357,126.5,9.9705,0.76666705,20.37571125,393
14727,07/07/2020,Google Ads,Campaign 605,Conversions,2.3,0,0,0,0,0
14728,07/07/2020,Google Ads,Campaign 608,Video Views,110.4,8.05,3.657,0,0,32
14729,07/07/2020,Google Ads,Campaign 609,Conversions,86.25,6.9,0.989,0,0,25
14730,07/07/2020,Google Ads,Campaign 610,Reach,857.9,66.7,8.0385,0,0,248
14731,07/07/2020,Google Ads,Campaign 611,Engagements,35.65,2.3,0.4715,0,0,10
14732,07/07/2020,Google Ads,Campaign 617,Conversions,208.15,24.15,3.2545,0,0,60
14733,07/07/2020,Google Ads,Campaign 618,Conversions,12.65,0,0,0,0,3
14734,07/07/2020,Snapchat,Campaign 13,Conversions,0,0,0,3.45,177.256001,0
14735,07/07/2020,Snapchat,Campaign 14,Engagements,0,0,0,4.6,148.2710329,0
14736,07/07/2020,Snapchat,Campaign 15,Conversions,0,0,0,5.75,207.4131674,0
14737,07/07/2020,Snapchat,Campaign 16,Video Views,0,0,0,10.35,497.364957,0
14738,07/07/2020,Snapchat,Campaign 17,Conversions,0,0,0,23,1034.438422,0
14739,07/07/2020,Snapchat,Campaign 18,Conversions,0,0,0,9.2,324.8022706,0
14740,07/07/2020,Snapchat,Campaign 19,Conversions,1197375.4,3458.05,755.0552436,37.95,1861.610416,347065
14741,07/07/2020,Snapchat,Campaign 20,Conversions,1531248,4357.35,1157.136044,43.7,2218.308868,443840
14742,07/07/2020,Snapchat,Campaign 21,Conversions,1390389.1,3062.45,799.4583018,57.5,2810.170802,403011
14743,07/07/2020,Snapchat,Campaign 22,Reach,1206049.85,3141.8,734.5891628,59.8,2548.884159,349579
14744,07/07/2020,Snapchat,Campaign 23,Conversions,1180033.4,2826.7,565.2411046,37.95,1275.001667,342038
14745,08/07/2020,Facebook Ads,Campaign 161,Engagements,0,,0,1.15,18.584,0
14746,08/07/2020,Facebook Ads,Campaign 162,Conversions,0,,0,3.45,193.545,0
14747,08/07/2020,Facebook Ads,Campaign 163,Conversions,0,,0,,0,0
14748,08/07/2020,Facebook Ads,Campaign 164,Video Views,0,,0,8.05,467.337,0
14749,08/07/2020,Facebook Ads,Campaign 165,Reach,0,,0,4.6,104.3395,0
14750,08/07/2020,Facebook Ads,Campaign 166,Conversions,0,,0,19.55,681.996,0
14751,08/07/2020,Facebook Ads,Campaign 167,Conversions,0,,0,12.65,773.3635,0
14752,08/07/2020,Facebook Ads,Campaign 168,Conversions,0,,0,21.85,550.643,0
14753,08/07/2020,Facebook Ads,Campaign 169,Conversions,0,,0,67.85,3508.3395,0
14754,08/07/2020,Facebook Ads,Campaign 170,Conversions,0,,0,11.5,454.779,0
14755,08/07/2020,Facebook Ads,Campaign 171,Conversions,0,,0,,0,0
14756,08/07/2020,Facebook Ads,Campaign 172,Conversions,0,,0,4.6,311.1095,0
14757,08/07/2020,Facebook Ads,Campaign 173,Conversions,1145534.55,7546.3,1968.8345,143.75,7441.236,332039
14758,08/07/2020,Facebook Ads,Campaign 174,Video Views,182436,377.2,301.231,40.25,1978.391,52880
14759,08/07/2020,Facebook Ads,Campaign 175,Conversions,1028101.15,822.25,244.0875,13.8,1140.6045,298000
14760,08/07/2020,Facebook Ads,Campaign 176,Conversions,521227.15,2064.25,1508.133,54.05,2030.509,151080
14761,08/07/2020,Facebook Ads,Campaign 177,Conversions,1332653.35,3683.45,1477.681,151.8,7399.2495,386276
14762,08/07/2020,Facebook Ads,Campaign 178,Conversions,1586982.75,3018.75,1119.916,118.45,5114.372,459995
14763,08/07/2020,Facebook Ads,Campaign 179,Engagements,464646,1208.65,888.927,40.25,1947.364,134680
14764,08/07/2020,Facebook Ads,Campaign 180,Conversions,236832.15,3703,339.158,14.95,842.467,68647
14765,08/07/2020,Google Ads,Campaign 503,Reach,854.45,106.95,7.36,0.54348425,27.55979404,247
14766,08/07/2020,Google Ads,Campaign 504,Conversions,142.6,13.8,2.8405,0.36920865,23.95155287,41
14767,08/07/2020,Google Ads,Campaign 505,Video Views,424.35,46,2.622,0,0,123
14768,08/07/2020,Google Ads,Campaign 506,Conversions,50.6,4.6,0.1725,1.15,9.823995414,14
14769,08/07/2020,Google Ads,Campaign 511,Conversions,468.05,50.6,3.933,2.351428,32.57341649,135
14770,08/07/2020,Google Ads,Campaign 512,Reach,263.35,25.3,4.9795,0,0,76
14771,08/07/2020,Google Ads,Campaign 557,Conversions,105.8,16.1,1.702,0,0,30
14772,08/07/2020,Google Ads,Campaign 558,Conversions,672.75,80.5,5.842,0,0,195
14773,08/07/2020,Google Ads,Campaign 559,Conversions,19.55,0,0,0,0,5
14774,08/07/2020,Google Ads,Campaign 560,Conversions,37.95,8.05,0.805,0,0,11
14775,08/07/2020,Google Ads,Campaign 566,Conversions,49.45,0,0,0,0,14
14776,08/07/2020,Google Ads,Campaign 567,Conversions,204.7,14.95,1.7365,0,0,59
14777,08/07/2020,Google Ads,Campaign 561,Conversions,293.25,10.35,1.5985,0.08396265,3.534436893,85
14778,08/07/2020,Google Ads,Campaign 568,Engagements,224.25,6.9,1.0695,0.17715865,7.712529738,65
14779,08/07/2020,Google Ads,Campaign 562,Conversions,343.85,18.4,3.2545,0,0,99
14780,08/07/2020,Google Ads,Campaign 563,Conversions,46,2.3,0.644,0,0,13
14781,08/07/2020,Google Ads,Campaign 564,Conversions,39.1,3.45,1.127,0,0,11
14782,08/07/2020,Google Ads,Campaign 565,Conversions,317.4,16.1,2.829,0,0,92
14783,08/07/2020,Google Ads,Campaign 569,Reach,721.05,90.85,10.5455,0,0,209
14784,08/07/2020,Google Ads,Campaign 570,Conversions,172.5,16.1,1.5985,0.11484705,8.92238484,50
14785,08/07/2020,Google Ads,Campaign 571,Conversions,2519.65,309.35,17.319,5.75,160.5455207,730
14786,08/07/2020,Google Ads,Campaign 572,Conversions,185.15,16.1,1.8285,0,0,53
14787,08/07/2020,Google Ads,Campaign 573,Conversions,438.15,43.7,1.472,0.13991015,3.817505761,127
14788,08/07/2020,Google Ads,Campaign 574,Conversions,32.2,0,0,0,0,9
14789,08/07/2020,Google Ads,Campaign 579,Conversions,289.8,27.6,1.3455,1.15,65.02724555,84
14790,08/07/2020,Google Ads,Campaign 580,Reach,118.45,14.95,2.2655,0,0,34
14791,08/07/2020,Google Ads,Campaign 555,Conversions,1787.1,279.45,15.6285,3.91178595,92.92718094,518
14792,08/07/2020,Google Ads,Campaign 556,Conversions,415.15,50.6,4.163,0,0,120
14793,08/07/2020,Google Ads,Campaign 581,Video Views,506,56.35,5.727,0,0,146
14794,08/07/2020,Google Ads,Campaign 582,Reach,148.35,5.75,0.989,0,0,43
14795,08/07/2020,Google Ads,Campaign 583,Reach,715.3,42.55,9.0275,0.38179655,16.92237112,207
14796,08/07/2020,Google Ads,Campaign 584,Engagements,340.4,49.45,7.0265,2.3,85.06619556,98
14797,08/07/2020,Google Ads,Campaign 585,Engagements,23,2.3,0.046,0,0,6
14798,08/07/2020,Google Ads,Campaign 586,Conversions,380.65,16.1,11.431,1.15,47.15256721,110
14799,08/07/2020,Google Ads,Campaign 589,Conversions,8712.4,1097.1,251.9535,5.82516975,144.8413442,2525
14800,08/07/2020,Google Ads,Campaign 590,Video Views,207,40.25,6.5205,2.23438215,67.47873369,60
14801,08/07/2020,Google Ads,Campaign 593,Video Views,189.75,12.65,3.3925,0,0,55
14802,08/07/2020,Google Ads,Campaign 594,Engagements,14.95,0,0,0,0,4
14803,08/07/2020,Google Ads,Campaign 595,Conversions,1564,82.8,6.302,0,0,453
14804,08/07/2020,Google Ads,Campaign 596,Conversions,189.75,19.55,3.0475,0,0,55
14805,08/07/2020,Google Ads,Campaign 513,Conversions,21463.6,11503.45,170.039,251.4493055,11941.65855,6221
14806,08/07/2020,Google Ads,Campaign 514,Video Views,3438.5,1542.15,26.565,35.4691487,2119.788319,996
14807,08/07/2020,Google Ads,Campaign 519,Conversions,15905.65,2159.7,185.6215,7.73508975,363.0351142,4610
14808,08/07/2020,Google Ads,Campaign 521,Conversions,9.2,0,0,0,0,2
14809,08/07/2020,Google Ads,Campaign 522,Conversions,279.45,23,3.657,0,0,81
14810,08/07/2020,Google Ads,Campaign 523,Conversions,125.35,21.85,12.535,0,0,36
14811,08/07/2020,Google Ads,Campaign 525,Video Views,2595.55,363.4,98.923,2.10897925,75.24867711,752
14812,08/07/2020,Google Ads,Campaign 526,Conversions,638.25,48.3,10.2235,0,0,185
14813,08/07/2020,Google Ads,Campaign 529,Video Views,2505786.75,38253.6,1195.787667,125.6505709,4938.916661,726315
14814,08/07/2020,Google Ads,Campaign 530,Conversions,290490,3144.1,334.2082827,17.7619961,1318.568605,84200
14815,08/07/2020,Google Ads,Campaign 597,Conversions,1140.8,79.35,6.003,0.5612092,49.94573965,330
14816,08/07/2020,Google Ads,Campaign 598,Conversions,64.4,4.6,0.437,0,0,18
14817,08/07/2020,Google Ads,Campaign 599,Conversions,32.2,2.3,0.161,0,0,9
14818,08/07/2020,Google Ads,Campaign 600,Video Views,80.5,10.35,1.334,0.2543616,13.29584393,23
14819,08/07/2020,Google Ads,Campaign 601,Conversions,26.45,0,0,0,0,7
14820,08/07/2020,Google Ads,Campaign 602,Conversions,164.45,13.8,7.5325,0,0,47
14821,08/07/2020,Google Ads,Campaign 603,Reach,21.85,2.3,0.4255,0,0,6
14822,08/07/2020,Google Ads,Campaign 606,Video Views,70.15,6.9,1.196,0,0,20
14823,08/07/2020,Google Ads,Campaign 607,Reach,37.95,0,0,0,0,11
14824,08/07/2020,Google Ads,Campaign 604,Video Views,1345.5,135.7,12.65,3.16561535,94.25996206,390
14825,08/07/2020,Google Ads,Campaign 608,Video Views,103.5,10.35,0.9315,0,0,30
14826,08/07/2020,Google Ads,Campaign 609,Conversions,73.6,2.3,0.4485,0,0,21
14827,08/07/2020,Google Ads,Campaign 610,Reach,924.6,77.05,9.89,1.8313612,93.76991221,268
14828,08/07/2020,Google Ads,Campaign 611,Engagements,9.2,0,0,0,0,2
14829,08/07/2020,Google Ads,Campaign 617,Conversions,278.3,25.3,3.772,1.1399973,23.23766757,80
14830,08/07/2020,Google Ads,Campaign 618,Conversions,10.35,2.3,0.207,0,0,3
14831,08/07/2020,Snapchat,Campaign 13,Conversions,0,0,0,2.3,46.66335105,0
14832,08/07/2020,Snapchat,Campaign 14,Engagements,0,0,0,5.75,262.0900347,0
14833,08/07/2020,Snapchat,Campaign 15,Conversions,0,0,0,6.9,315.35083,0
14834,08/07/2020,Snapchat,Campaign 16,Video Views,0,0,0,8.05,522.1764876,0
14835,08/07/2020,Snapchat,Campaign 17,Conversions,0,0,0,25.3,1331.853093,0
14836,08/07/2020,Snapchat,Campaign 18,Conversions,0,0,0,3.45,89.72684905,0
14837,08/07/2020,Snapchat,Campaign 19,Conversions,1100392.45,3185.5,805.8795591,39.1,2436.737352,318954
14838,08/07/2020,Snapchat,Campaign 20,Conversions,1220329.4,3644.35,1034.052765,36.8,2112.844505,353718
14839,08/07/2020,Snapchat,Campaign 21,Conversions,1335591.6,2778.4,799.6503,54.05,2297.630678,387128
14840,08/07/2020,Snapchat,Campaign 22,Reach,1056873,2617.4,690.4578944,40.25,2129.455758,306340
14841,08/07/2020,Snapchat,Campaign 23,Conversions,781315.75,1951.55,569.2420006,40.25,1780.222762,226468
14842,09/07/2020,Facebook Ads,Campaign 161,Engagements,0,,0,1.15,18.5725,0
14843,09/07/2020,Facebook Ads,Campaign 162,Conversions,0,,0,4.6,170.6255,0
14844,09/07/2020,Facebook Ads,Campaign 163,Conversions,0,,0,5.75,296.1135,0
14845,09/07/2020,Facebook Ads,Campaign 164,Video Views,0,,0,3.45,114.724,0
14846,09/07/2020,Facebook Ads,Campaign 165,Reach,0,,0,3.45,98.095,0
14847,09/07/2020,Facebook Ads,Campaign 166,Conversions,0,,0,18.4,719.9805,0
14848,09/07/2020,Facebook Ads,Campaign 167,Conversions,0,,0,13.8,619.551,0
14849,09/07/2020,Facebook Ads,Campaign 168,Conversions,0,,0,20.7,885.5575,0
14850,09/07/2020,Facebook Ads,Campaign 169,Conversions,0,,0,52.9,2448.994,0
14851,09/07/2020,Facebook Ads,Campaign 170,Conversions,0,,0,12.65,710.378,0
14852,09/07/2020,Facebook Ads,Campaign 171,Conversions,0,,0,,0,0
14853,09/07/2020,Facebook Ads,Campaign 172,Conversions,0,,0,8.05,354.6715,0
14854,09/07/2020,Facebook Ads,Campaign 173,Conversions,1212071.25,6883.9,2148.2115,155.25,7425.9755,351325
14855,09/07/2020,Facebook Ads,Campaign 174,Video Views,197653.95,473.8,324.599,27.6,1429.3235,57291
14856,09/07/2020,Facebook Ads,Campaign 175,Conversions,840400.45,764.75,247.6525,10.35,539.2925,243594
14857,09/07/2020,Facebook Ads,Campaign 176,Conversions,457359.6,1869.9,1513.607,51.75,1912.1855,132568
14858,09/07/2020,Facebook Ads,Campaign 177,Conversions,1443185.6,2855.45,1489.457,164.45,7043.0945,418314
14859,09/07/2020,Facebook Ads,Campaign 178,Conversions,1616966.7,2474.8,1144.3535,141.45,7146.445,468686
14860,09/07/2020,Facebook Ads,Campaign 179,Engagements,398353.1,1171.85,919.08,40.25,2009.464,115464
14861,09/07/2020,Facebook Ads,Campaign 180,Conversions,206744.7,3854.8,324.8865,18.4,869.5265,59926
14862,09/07/2020,Facebook Ads,Campaign 181,Conversions,545574.95,557.75,166.06,,0,158137
14863,09/07/2020,Google Ads,Campaign 503,Reach,763.6,112.7,12.6155,0,0,221
14864,09/07/2020,Google Ads,Campaign 504,Conversions,154.1,10.35,3.174,0,0,44
14865,09/07/2020,Google Ads,Campaign 505,Video Views,417.45,39.1,2.3805,0,0,121
14866,09/07/2020,Google Ads,Campaign 506,Conversions,54.05,1.15,0.0345,0,0,15
14867,09/07/2020,Google Ads,Campaign 511,Conversions,527.85,48.3,7.498,0,0,153
14868,09/07/2020,Google Ads,Campaign 512,Reach,311.65,17.25,3.7835,0,0,90
14869,09/07/2020,Google Ads,Campaign 557,Conversions,154.1,17.25,2.645,0,0,44
14870,09/07/2020,Google Ads,Campaign 558,Conversions,663.55,54.05,2.99,1.15,11.03744667,192
14871,09/07/2020,Google Ads,Campaign 559,Conversions,23,3.45,3.795,0,0,6
14872,09/07/2020,Google Ads,Campaign 560,Conversions,37.95,1.15,0.0575,0,0,11
14873,09/07/2020,Google Ads,Campaign 566,Conversions,51.75,0,0,0,0,15
14874,09/07/2020,Google Ads,Campaign 567,Conversions,216.2,9.2,1.633,1.35638475,116.8270369,62
14875,09/07/2020,Google Ads,Campaign 561,Conversions,290.95,9.2,2.438,2.3,34.76795702,84
14876,09/07/2020,Google Ads,Campaign 568,Engagements,264.5,6.9,1.127,0,0,76
14877,09/07/2020,Google Ads,Campaign 562,Conversions,356.5,18.4,2.9555,0,0,103
14878,09/07/2020,Google Ads,Campaign 563,Conversions,66.7,0,0,0,0,19
14879,09/07/2020,Google Ads,Campaign 564,Conversions,46,3.45,0.8165,0,0,13
14880,09/07/2020,Google Ads,Campaign 565,Conversions,347.3,17.25,4.4505,0,0,100
14881,09/07/2020,Google Ads,Campaign 569,Reach,769.35,95.45,12.2245,0,0,223
14882,09/07/2020,Google Ads,Campaign 570,Conversions,132.25,8.05,0.644,0,0,38
14883,09/07/2020,Google Ads,Campaign 571,Conversions,2286.2,267.95,13.3745,0,0,662
14884,09/07/2020,Google Ads,Campaign 572,Conversions,215.05,17.25,3.91,0,0,62
14885,09/07/2020,Google Ads,Campaign 573,Conversions,404.8,46,1.3685,0,0,117
14886,09/07/2020,Google Ads,Campaign 574,Conversions,20.7,4.6,0.322,0,0,6
14887,09/07/2020,Google Ads,Campaign 579,Conversions,299,25.3,1.196,0,0,86
14888,09/07/2020,Google Ads,Campaign 580,Reach,113.85,13.8,2.3575,0,0,33
14889,09/07/2020,Google Ads,Campaign 555,Conversions,1658.3,243.8,13.0755,0.6000907,43.18693837,480
14890,09/07/2020,Google Ads,Campaign 556,Conversions,273.7,17.25,1.5065,0,0,79
14891,09/07/2020,Google Ads,Campaign 581,Video Views,542.8,71.3,7.0035,0,0,157
14892,09/07/2020,Google Ads,Campaign 582,Reach,118.45,9.2,1.403,0,0,34
14893,09/07/2020,Google Ads,Campaign 583,Reach,618.7,48.3,12.903,1.51174055,123.368025,179
14894,09/07/2020,Google Ads,Campaign 584,Engagements,265.65,35.65,6.4745,0.101752,17.33587108,77
14895,09/07/2020,Google Ads,Campaign 585,Engagements,14.95,1.15,0.0345,0,0,4
14896,09/07/2020,Google Ads,Campaign 586,Conversions,313.95,21.85,3.7145,0,0,91
14897,09/07/2020,Google Ads,Campaign 589,Conversions,8094.85,1012,217.925,4.5910691,307.1842327,2346
14898,09/07/2020,Google Ads,Campaign 590,Video Views,208.15,39.1,12.2015,24.88224525,771.9518382,60
14899,09/07/2020,Google Ads,Campaign 593,Video Views,230,14.95,5.244,0,0,66
14900,09/07/2020,Google Ads,Campaign 594,Engagements,27.6,0,0,0,0,8
14901,09/07/2020,Google Ads,Campaign 595,Conversions,1428.3,97.75,7.6475,0,0,414
14902,09/07/2020,Google Ads,Campaign 596,Conversions,254.15,20.7,2.967,0,0,73
14903,09/07/2020,Google Ads,Campaign 513,Conversions,24361.6,12769.6,183.2065,363.2042171,17949.82875,7061
14904,09/07/2020,Google Ads,Campaign 514,Video Views,2747.35,1204.05,28.1635,24.5853164,1558.439193,796
14905,09/07/2020,Google Ads,Campaign 517,Conversions,11962.3,2068.85,185.886,27.07175555,1794.979875,3467
14906,09/07/2020,Google Ads,Campaign 518,Conversions,778.55,105.8,13.6965,1.3103284,126.4990713,225
14907,09/07/2020,Google Ads,Campaign 519,Conversions,13992.05,1892.9,172.4195,8.8098855,253.9772256,4055
14908,09/07/2020,Google Ads,Campaign 521,Conversions,6.9,0,0,0,0,2
14909,09/07/2020,Google Ads,Campaign 522,Conversions,259.9,19.55,2.921,0,0,75
14910,09/07/2020,Google Ads,Campaign 523,Conversions,119.6,23,8.947,0,0,34
14911,09/07/2020,Google Ads,Campaign 525,Video Views,2670.3,341.55,71.8175,0.045885,1.382598409,774
14912,09/07/2020,Google Ads,Campaign 526,Conversions,623.3,28.75,5.083,0,0,180
14913,09/07/2020,Google Ads,Campaign 529,Video Views,2658292.85,42114.15,1422.483444,150.2060045,6978.991411,770519
14914,09/07/2020,Google Ads,Campaign 530,Conversions,281112.9,3263.7,337.3117889,14.7595347,551.9390841,81482
14915,09/07/2020,Google Ads,Campaign 597,Conversions,1233.95,106.95,7.866,0,0,357
14916,09/07/2020,Google Ads,Campaign 598,Conversions,104.65,4.6,0.276,0,0,30
14917,09/07/2020,Google Ads,Campaign 599,Conversions,26.45,2.3,0.092,0,0,7
14918,09/07/2020,Google Ads,Campaign 600,Video Views,92,14.95,3.128,0.4546226,48.64675267,26
14919,09/07/2020,Google Ads,Campaign 601,Conversions,20.7,1.15,0.023,0,0,6
14920,09/07/2020,Google Ads,Campaign 602,Conversions,207,12.65,6.049,0,0,60
14921,09/07/2020,Google Ads,Campaign 603,Reach,26.45,1.15,0.184,0,0,7
14922,09/07/2020,Google Ads,Campaign 606,Video Views,72.45,5.75,0.8855,0,0,21
14923,09/07/2020,Google Ads,Campaign 607,Reach,24.15,0,0,0,0,7
14924,09/07/2020,Google Ads,Campaign 604,Video Views,1276.5,127.65,10.8905,2.7276321,107.4759656,370
14925,09/07/2020,Google Ads,Campaign 608,Video Views,92,5.75,0.644,0,0,26
14926,09/07/2020,Google Ads,Campaign 609,Conversions,64.4,1.15,0.276,0,0,18
14927,09/07/2020,Google Ads,Campaign 610,Reach,961.4,72.45,9.177,0,0,278
14928,09/07/2020,Google Ads,Campaign 611,Engagements,23,3.45,0.2415,0,0,6
14929,09/07/2020,Google Ads,Campaign 617,Conversions,295.55,26.45,4.094,0,0,85
14930,09/07/2020,Google Ads,Campaign 618,Conversions,5.75,0,0,0,0,1
14931,09/07/2020,Snapchat,Campaign 13,Conversions,0,0,0,4.6,357.9531239,0
14932,09/07/2020,Snapchat,Campaign 14,Engagements,0,0,0,4.6,315.0657392,0
14933,09/07/2020,Snapchat,Campaign 15,Conversions,0,0,0,3.45,255.182432,0
14934,09/07/2020,Snapchat,Campaign 16,Video Views,0,0,0,5.75,179.7974963,0
14935,09/07/2020,Snapchat,Campaign 17,Conversions,0,0,0,13.8,635.2660939,0
14936,09/07/2020,Snapchat,Campaign 18,Conversions,0,0,0,2.3,38.20351865,0
14937,09/07/2020,Snapchat,Campaign 19,Conversions,970572.4,3057.85,864.1250006,49.45,2683.10251,281325
